speaker,filename,path,original_sr,target_sr,transcript
unknown,unknown_2d2c298e_MC03_2_arrayMic_0290.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_2d2c298e_MC03_2_arrayMic_0290.wav,16000,16000,lies
unknown,unknown_0f8779f4_MC03_2_arrayMic_0083.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_0f8779f4_MC03_2_arrayMic_0083.wav,16000,16000,cheer
unknown,unknown_b232978e_MC03_2_arrayMic_0183.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b232978e_MC03_2_arrayMic_0183.wav,16000,16000,sell
unknown,unknown_d4b05e93_MC03_2_arrayMic_0218.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_d4b05e93_MC03_2_arrayMic_0218.wav,16000,16000,We all sat down and relaxed
unknown,unknown_d2c3cb67_MC03_2_arrayMic_0019.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_d2c3cb67_MC03_2_arrayMic_0019.wav,16000,16000,gill
unknown,unknown_61668e07_MC03_2_arrayMic_0110.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_61668e07_MC03_2_arrayMic_0110.wav,16000,16000,dock
unknown,unknown_a8508e51_MC03_2_arrayMic_0082.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a8508e51_MC03_2_arrayMic_0082.wav,16000,16000,Ambidextrous pickpockets accomplish more
unknown,unknown_8252edd5_MC03_2_arrayMic_0241.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_8252edd5_MC03_2_arrayMic_0241.wav,16000,16000,cat
unknown,unknown_e4430568_MC03_2_arrayMic_0101.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_e4430568_MC03_2_arrayMic_0101.wav,16000,16000,gash
unknown,unknown_d3fc7060_MC03_2_arrayMic_0061.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_d3fc7060_MC03_2_arrayMic_0061.wav,16000,16000,It was very popular with our fans
unknown,unknown_5545b24f_MC03_2_arrayMic_0081.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_5545b24f_MC03_2_arrayMic_0081.wav,16000,16000,three
unknown,unknown_dd8cd06f_MC03_2_arrayMic_0216.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_dd8cd06f_MC03_2_arrayMic_0216.wav,16000,16000,fat
unknown,unknown_a2696863_MC03_2_arrayMic_0052.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a2696863_MC03_2_arrayMic_0052.wav,16000,16000,We just didn't look good
unknown,unknown_8ed64df6_MC03_2_arrayMic_0181.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_8ed64df6_MC03_2_arrayMic_0181.wav,16000,16000,hat
unknown,unknown_81b1fd40_MC03_2_arrayMic_0097.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_81b1fd40_MC03_2_arrayMic_0097.wav,16000,16000,I tell you it was wonderful
unknown,unknown_ae2c5756_MC03_2_arrayMic_0283.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ae2c5756_MC03_2_arrayMic_0283.wav,16000,16000,charm
unknown,unknown_ed5164e1_MC03_2_arrayMic_0180.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ed5164e1_MC03_2_arrayMic_0180.wav,16000,16000,ticks
unknown,unknown_29f8d91f_MC03_2_arrayMic_0195.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_29f8d91f_MC03_2_arrayMic_0195.wav,16000,16000,hash
unknown,unknown_4215e38f_MC03_2_arrayMic_0208.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_4215e38f_MC03_2_arrayMic_0208.wav,16000,16000,heat
unknown,unknown_196b40ae_MC03_2_arrayMic_0089.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_196b40ae_MC03_2_arrayMic_0089.wav,16000,16000,The sun died at night
unknown,unknown_0c532662_MC03_2_arrayMic_0032.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_0c532662_MC03_2_arrayMic_0032.wav,16000,16000,pork
unknown,unknown_dd2c0125_MC03_2_arrayMic_0044.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_dd2c0125_MC03_2_arrayMic_0044.wav,16000,16000,said
unknown,unknown_b57419ad_MC03_2_arrayMic_0098.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b57419ad_MC03_2_arrayMic_0098.wav,16000,16000,eight
unknown,unknown_6dafefc2_MC03_2_arrayMic_0168.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_6dafefc2_MC03_2_arrayMic_0168.wav,16000,16000,The job also covers a number of other items
unknown,unknown_58719b18_MC03_2_arrayMic_0158.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_58719b18_MC03_2_arrayMic_0158.wav,16000,16000,reef
unknown,unknown_d99eb94c_MC03_2_arrayMic_0240.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_d99eb94c_MC03_2_arrayMic_0240.wav,16000,16000,munch
unknown,unknown_8b713fd6_MC03_2_arrayMic_0205.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_8b713fd6_MC03_2_arrayMic_0205.wav,16000,16000,at
unknown,unknown_5b6bca37_MC03_2_arrayMic_0163.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_5b6bca37_MC03_2_arrayMic_0163.wav,16000,16000,ember
unknown,unknown_0ba013d6_MC03_2_arrayMic_0134.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_0ba013d6_MC03_2_arrayMic_0134.wav,16000,16000,It requires no big investment
unknown,unknown_4208bcca_MC03_2_arrayMic_0048.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_4208bcca_MC03_2_arrayMic_0048.wav,16000,16000,menu
unknown,unknown_09d1b129_MC03_2_arrayMic_0233.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_09d1b129_MC03_2_arrayMic_0233.wav,16000,16000,tall
unknown,unknown_357f3b49_MC03_2_arrayMic_0034.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_357f3b49_MC03_2_arrayMic_0034.wav,16000,16000,bill
unknown,unknown_259d9633_MC03_2_arrayMic_0066.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_259d9633_MC03_2_arrayMic_0066.wav,16000,16000,tea
unknown,unknown_2258af71_MC03_2_arrayMic_0259.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_2258af71_MC03_2_arrayMic_0259.wav,16000,16000,Be prepared for odd behavior from friends
unknown,unknown_df4e8566_MC03_2_arrayMic_0094.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_df4e8566_MC03_2_arrayMic_0094.wav,16000,16000,knife
unknown,unknown_d8da26ee_MC03_2_arrayMic_0095.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_d8da26ee_MC03_2_arrayMic_0095.wav,16000,16000,beast
unknown,unknown_5d75c66e_MC03_2_arrayMic_0159.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_5d75c66e_MC03_2_arrayMic_0159.wav,16000,16000,fit
unknown,unknown_1b5777ec_MC03_2_arrayMic_0232.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_1b5777ec_MC03_2_arrayMic_0232.wav,16000,16000,pit
unknown,unknown_e8f13efb_MC03_2_arrayMic_0143.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_e8f13efb_MC03_2_arrayMic_0143.wav,16000,16000,I haven't seen that friend for years
unknown,unknown_d121ee1f_MC03_2_arrayMic_0147.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_d121ee1f_MC03_2_arrayMic_0147.wav,16000,16000,Catastrophic economic cutbacks neglect the poor
unknown,unknown_2b729b27_MC03_2_arrayMic_0119.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_2b729b27_MC03_2_arrayMic_0119.wav,16000,16000,The marriage went well from the start
unknown,unknown_bcd2215e_MC03_2_arrayMic_0142.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_bcd2215e_MC03_2_arrayMic_0142.wav,16000,16000,Basketball can be an entertaining sport
unknown,unknown_feb36ecb_MC03_2_arrayMic_0128.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_feb36ecb_MC03_2_arrayMic_0128.wav,16000,16000,renter
unknown,unknown_b9bc7c93_MC03_2_arrayMic_0141.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b9bc7c93_MC03_2_arrayMic_0141.wav,16000,16000,They will take a wedding trip later
unknown,unknown_a563470e_MC03_2_arrayMic_0222.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a563470e_MC03_2_arrayMic_0222.wav,16000,16000,ail
unknown,unknown_bdc8bada_MC03_2_arrayMic_0026.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_bdc8bada_MC03_2_arrayMic_0026.wav,16000,16000,weep
unknown,unknown_51edbdd8_MC03_2_arrayMic_0156.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_51edbdd8_MC03_2_arrayMic_0156.wav,16000,16000,code
unknown,unknown_63615c49_MC03_2_arrayMic_0174.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_63615c49_MC03_2_arrayMic_0174.wav,16000,16000,The prowler wore a ski mask for disguise
unknown,unknown_0db9a45a_MC03_2_arrayMic_0162.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_0db9a45a_MC03_2_arrayMic_0162.wav,16000,16000,seat
unknown,unknown_c7a6c9b7_MC03_2_arrayMic_0051.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_c7a6c9b7_MC03_2_arrayMic_0051.wav,16000,16000,Suddenly my reflexes are gone
unknown,unknown_34c36045_MC03_2_arrayMic_0194.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_34c36045_MC03_2_arrayMic_0194.wav,16000,16000,This he added brought about petty jealousies and petty personal grievances
unknown,unknown_ef495a8c_MC03_2_arrayMic_0254.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ef495a8c_MC03_2_arrayMic_0254.wav,16000,16000,take
unknown,unknown_530b13de_MC03_2_arrayMic_0228.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_530b13de_MC03_2_arrayMic_0228.wav,16000,16000,mile
unknown,unknown_14af1b4d_MC03_2_arrayMic_0186.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_14af1b4d_MC03_2_arrayMic_0186.wav,16000,16000,fat
unknown,unknown_852f75a0_MC03_2_arrayMic_0201.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_852f75a0_MC03_2_arrayMic_0201.wav,16000,16000,had
unknown,unknown_412f36d7_MC03_2_arrayMic_0263.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_412f36d7_MC03_2_arrayMic_0263.wav,16000,16000,The structures housing the apartments are of masonry and frame construction
unknown,unknown_3426e235_MC03_2_arrayMic_0300.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_3426e235_MC03_2_arrayMic_0300.wav,16000,16000,wives
unknown,unknown_a7832267_MC03_2_arrayMic_0295.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a7832267_MC03_2_arrayMic_0295.wav,16000,16000,see
unknown,unknown_37fdea15_MC03_2_arrayMic_0150.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_37fdea15_MC03_2_arrayMic_0150.wav,16000,16000,one
unknown,unknown_8b78178e_MC03_2_arrayMic_0177.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_8b78178e_MC03_2_arrayMic_0177.wav,16000,16000,pit
unknown,unknown_e10cc390_MC03_2_arrayMic_0108.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_e10cc390_MC03_2_arrayMic_0108.wav,16000,16000,Pete
unknown,unknown_55351f76_MC03_2_arrayMic_0261.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_55351f76_MC03_2_arrayMic_0261.wav,16000,16000,add
unknown,unknown_ab944ddc_MC03_2_arrayMic_0013.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ab944ddc_MC03_2_arrayMic_0013.wav,16000,16000,hold
unknown,unknown_c49433ff_MC03_2_arrayMic_0244.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_c49433ff_MC03_2_arrayMic_0244.wav,16000,16000,leak
unknown,unknown_e8ec59d6_MC03_2_arrayMic_0255.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_e8ec59d6_MC03_2_arrayMic_0255.wav,16000,16000,full
unknown,unknown_b2bb2f28_MC03_2_arrayMic_0063.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b2bb2f28_MC03_2_arrayMic_0063.wav,16000,16000,At twilight on the twelfth day we'll have Chablis
unknown,unknown_5475b78f_MC03_2_arrayMic_0206.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_5475b78f_MC03_2_arrayMic_0206.wav,16000,16000,reap
unknown,unknown_1e063203_MC03_2_arrayMic_0256.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_1e063203_MC03_2_arrayMic_0256.wav,16000,16000,Look for pockets of black sand
unknown,unknown_639f1eb1_MC03_2_arrayMic_0100.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_639f1eb1_MC03_2_arrayMic_0100.wav,16000,16000,meat
unknown,unknown_cd1ec939_MC03_2_arrayMic_0103.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_cd1ec939_MC03_2_arrayMic_0103.wav,16000,16000,four
unknown,unknown_a8f9cf6a_MC03_2_arrayMic_0269.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a8f9cf6a_MC03_2_arrayMic_0269.wav,16000,16000,There was no confirmation of such massive assaults from independent sources
unknown,unknown_750d8247_MC03_2_arrayMic_0050.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_750d8247_MC03_2_arrayMic_0050.wav,16000,16000,dead
unknown,unknown_fd949bdb_MC03_2_arrayMic_0002.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_fd949bdb_MC03_2_arrayMic_0002.wav,16000,16000,Help celebrate your brother's success
unknown,unknown_f6f29934_MC03_2_arrayMic_0131.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_f6f29934_MC03_2_arrayMic_0131.wav,16000,16000,tender
unknown,unknown_76165262_MC03_2_arrayMic_0287.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_76165262_MC03_2_arrayMic_0287.wav,16000,16000,Try to work things out
unknown,unknown_77a1cb3b_MC03_2_arrayMic_0249.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_77a1cb3b_MC03_2_arrayMic_0249.wav,16000,16000,hail
unknown,unknown_9c56022d_MC03_2_arrayMic_0016.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_9c56022d_MC03_2_arrayMic_0016.wav,16000,16000,I think I'm full of this stuff
unknown,unknown_feb61379_MC03_2_arrayMic_0248.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_feb61379_MC03_2_arrayMic_0248.wav,16000,16000,low
unknown,unknown_b4798b3c_MC03_2_arrayMic_0025.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b4798b3c_MC03_2_arrayMic_0025.wav,16000,16000,Barb's gold bracelet was a graduation present
unknown,unknown_a15946b1_MC03_2_arrayMic_0215.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a15946b1_MC03_2_arrayMic_0215.wav,16000,16000,pat
unknown,unknown_3c276357_MC03_2_arrayMic_0173.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_3c276357_MC03_2_arrayMic_0173.wav,16000,16000,air
unknown,unknown_d7aac82c_MC03_2_arrayMic_0155.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_d7aac82c_MC03_2_arrayMic_0155.wav,16000,16000,member
unknown,unknown_ba141425_MC03_2_arrayMic_0087.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ba141425_MC03_2_arrayMic_0087.wav,16000,16000,sticks
unknown,unknown_4d20bea5_MC03_2_arrayMic_0281.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_4d20bea5_MC03_2_arrayMic_0281.wav,16000,16000,end
unknown,unknown_cb0cbda4_MC03_2_arrayMic_0196.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_cb0cbda4_MC03_2_arrayMic_0196.wav,16000,16000,dug
unknown,unknown_c6c88934_MC03_2_arrayMic_0028.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_c6c88934_MC03_2_arrayMic_0028.wav,16000,16000,That's what life is really all about
unknown,unknown_044b39e4_MC03_2_arrayMic_0220.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_044b39e4_MC03_2_arrayMic_0220.wav,16000,16000,steak
unknown,unknown_aa7686d5_MC03_2_arrayMic_0033.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_aa7686d5_MC03_2_arrayMic_0033.wav,16000,16000,The little girls cut lacy valentines
unknown,unknown_e92b7205_MC03_2_arrayMic_0170.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_e92b7205_MC03_2_arrayMic_0170.wav,16000,16000,We experience distress and frustration obtaining our degrees
unknown,unknown_7a2f33cf_MC03_2_arrayMic_0058.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_7a2f33cf_MC03_2_arrayMic_0058.wav,16000,16000,it
unknown,unknown_9472aa7e_MC03_2_arrayMic_0117.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_9472aa7e_MC03_2_arrayMic_0117.wav,16000,16000,spit
unknown,unknown_7422462b_MC03_2_arrayMic_0009.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_7422462b_MC03_2_arrayMic_0009.wav,16000,16000,shoot
unknown,unknown_5c37137b_MC03_2_arrayMic_0072.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_5c37137b_MC03_2_arrayMic_0072.wav,16000,16000,Her dark hair is combed casually
unknown,unknown_dc0bbed5_MC03_2_arrayMic_0148.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_dc0bbed5_MC03_2_arrayMic_0148.wav,16000,16000,five
unknown,unknown_14b9b393_MC03_2_arrayMic_0096.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_14b9b393_MC03_2_arrayMic_0096.wav,16000,16000,row
unknown,unknown_f75a4ee6_MC03_2_arrayMic_0217.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_f75a4ee6_MC03_2_arrayMic_0217.wav,16000,16000,The eastern coast is a place for pure pleasure and excitement
unknown,unknown_03d2d909_MC03_2_arrayMic_0024.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_03d2d909_MC03_2_arrayMic_0024.wav,16000,16000,goat
unknown,unknown_92a631fb_MC03_2_arrayMic_0004.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_92a631fb_MC03_2_arrayMic_0004.wav,16000,16000,sew
unknown,unknown_4ed1428e_MC03_2_arrayMic_0060.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_4ed1428e_MC03_2_arrayMic_0060.wav,16000,16000,nice
unknown,unknown_afe01bc1_MC03_2_arrayMic_0071.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_afe01bc1_MC03_2_arrayMic_0071.wav,16000,16000,mock
unknown,unknown_39209518_MC03_2_arrayMic_0229.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_39209518_MC03_2_arrayMic_0229.wav,16000,16000,I didn't know where they were coming from
unknown,unknown_05fbc802_MC03_2_arrayMic_0099.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_05fbc802_MC03_2_arrayMic_0099.wav,16000,16000,six
unknown,unknown_37919a90_MC03_2_arrayMic_0125.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_37919a90_MC03_2_arrayMic_0125.wav,16000,16000,me
unknown,unknown_a7f8c3ad_MC03_2_arrayMic_0027.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a7f8c3ad_MC03_2_arrayMic_0027.wav,16000,16000,Only the most accomplished artists obtain popularity
unknown,unknown_586d5ec0_MC03_2_arrayMic_0293.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_586d5ec0_MC03_2_arrayMic_0293.wav,16000,16000,pill
unknown,unknown_bc12ba6e_MC03_2_arrayMic_0179.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_bc12ba6e_MC03_2_arrayMic_0179.wav,16000,16000,rakes
unknown,unknown_4c8d1b21_MC03_2_arrayMic_0252.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_4c8d1b21_MC03_2_arrayMic_0252.wav,16000,16000,We talked about the situation
unknown,unknown_f9102ba9_MC03_2_arrayMic_0230.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_f9102ba9_MC03_2_arrayMic_0230.wav,16000,16000,ate
unknown,unknown_da368a51_MC03_2_arrayMic_0074.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_da368a51_MC03_2_arrayMic_0074.wav,16000,16000,zero
unknown,unknown_819b2c5c_MC03_2_arrayMic_0258.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_819b2c5c_MC03_2_arrayMic_0258.wav,16000,16000,cash
unknown,unknown_aed11ff3_MC03_2_arrayMic_0171.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_aed11ff3_MC03_2_arrayMic_0171.wav,16000,16000,fell
unknown,unknown_b19e8099_MC03_2_arrayMic_0270.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b19e8099_MC03_2_arrayMic_0270.wav,16000,16000,aches
unknown,unknown_a258e9cc_MC03_2_arrayMic_0298.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a258e9cc_MC03_2_arrayMic_0298.wav,16000,16000,We know we can score
unknown,unknown_2c0e80aa_MC03_2_arrayMic_0021.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_2c0e80aa_MC03_2_arrayMic_0021.wav,16000,16000,rid
unknown,unknown_65581b27_MC03_2_arrayMic_0242.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_65581b27_MC03_2_arrayMic_0242.wav,16000,16000,ate
unknown,unknown_97adee00_MC03_2_arrayMic_0007.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_97adee00_MC03_2_arrayMic_0007.wav,16000,16000,quart
unknown,unknown_46331c08_MC03_2_arrayMic_0212.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_46331c08_MC03_2_arrayMic_0212.wav,16000,16000,rise
unknown,unknown_28ce1210_MC03_2_arrayMic_0112.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_28ce1210_MC03_2_arrayMic_0112.wav,16000,16000,lender
unknown,unknown_98fd60fe_MC03_2_arrayMic_0137.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_98fd60fe_MC03_2_arrayMic_0137.wav,16000,16000,leap
unknown,unknown_1ba91f08_MC03_2_arrayMic_0075.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_1ba91f08_MC03_2_arrayMic_0075.wav,16000,16000,Worse luck was still to come
unknown,unknown_95d9056d_MC03_2_arrayMic_0144.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_95d9056d_MC03_2_arrayMic_0144.wav,16000,16000,food
unknown,unknown_33e2efb7_MC03_2_arrayMic_0022.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_33e2efb7_MC03_2_arrayMic_0022.wav,16000,16000,dread
unknown,unknown_629a80f3_MC03_2_arrayMic_0140.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_629a80f3_MC03_2_arrayMic_0140.wav,16000,16000,ape
unknown,unknown_f20a010e_MC03_2_arrayMic_0139.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_f20a010e_MC03_2_arrayMic_0139.wav,16000,16000,forks
unknown,unknown_ac7fbe09_MC03_2_arrayMic_0292.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ac7fbe09_MC03_2_arrayMic_0292.wav,16000,16000,Have no fear if you come alone
unknown,unknown_0772a79a_MC03_2_arrayMic_0078.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_0772a79a_MC03_2_arrayMic_0078.wav,16000,16000,reap
unknown,unknown_80a21f72_MC03_2_arrayMic_0279.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_80a21f72_MC03_2_arrayMic_0279.wav,16000,16000,The singer's finger had a splinter
unknown,unknown_8e9ed0d3_MC03_2_arrayMic_0282.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_8e9ed0d3_MC03_2_arrayMic_0282.wav,16000,16000,lip
unknown,unknown_52f2599e_MC03_2_arrayMic_0114.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_52f2599e_MC03_2_arrayMic_0114.wav,16000,16000,beam
unknown,unknown_78084ea0_MC03_2_arrayMic_0246.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_78084ea0_MC03_2_arrayMic_0246.wav,16000,16000,hall
unknown,unknown_f282a98b_MC03_2_arrayMic_0210.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_f282a98b_MC03_2_arrayMic_0210.wav,16000,16000,sake
unknown,unknown_f1ae10c2_MC03_2_arrayMic_0145.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_f1ae10c2_MC03_2_arrayMic_0145.wav,16000,16000,She suggested we all have dinner together
